ID,simSEED,sampleSEED,rms,noiseSIGMA,bendfreq,lowalpha,highalpha,sharpness,NightsperWINDOW,NumofWINDOW,dataLOSSfrac,OBSperiod,WINDOWwidth
1584.0,31486.0,95081.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,175
1585.0,27279.0,22330.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,182
1586.0,4990.0,14696.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,189
1587.0,47634.0,97294.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,196
1588.0,22238.0,54158.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,203
1589.0,24055.0,84807.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,210
1590.0,40221.0,92833.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,217
1591.0,76561.0,56733.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,224
1592.0,33266.0,85822.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,231
1593.0,39076.0,4204.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,8.75,238
1594.0,31864.0,57901.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,7
1595.0,23119.0,72045.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,14
1596.0,64527.0,6351.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,21
1597.0,40824.0,63650.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,28
1598.0,69660.0,50281.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,35
1599.0,53258.0,31147.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,42
1600.0,67349.0,92184.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,49
1601.0,24574.0,76228.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,56
1602.0,35487.0,77312.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,63
1603.0,75839.0,87375.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,70
1604.0,15930.0,70107.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,77
1605.0,60985.0,1437.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,84
1606.0,37720.0,84618.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,91
1607.0,35904.0,40881.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,98
1608.0,20654.0,20159.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,105
1609.0,66103.0,51578.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,112
1610.0,48604.0,154.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,119
1611.0,46040.0,53924.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,126
1612.0,23909.0,97546.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,133
1613.0,56853.0,15152.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,140
1614.0,26084.0,60916.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,147
1615.0,57624.0,71484.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,154
1616.0,14112.0,63610.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,161
1617.0,28989.0,93396.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,168
1618.0,1766.0,53137.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,175
1619.0,83369.0,72322.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,182
1620.0,28288.0,87474.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,189
1621.0,15751.0,36747.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,196
1622.0,28404.0,33914.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,203
1623.0,87493.0,82715.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,210
1624.0,29632.0,70371.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,217
1625.0,63504.0,90755.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,224
1626.0,42016.0,58285.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,231
1627.0,17351.0,83092.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,238
1628.0,51140.0,34834.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.0,245
1629.0,65613.0,92757.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,7
1630.0,33524.0,65914.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,14
1631.0,78220.0,98970.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,21
1632.0,89434.0,89624.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,28
1633.0,73877.0,17176.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,35
1634.0,77599.0,22055.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,42
1635.0,25883.0,38202.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,49
1636.0,68544.0,19818.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,56
1637.0,88128.0,5387.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,63
1638.0,24838.0,94240.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,70
1639.0,33755.0,94069.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,77
1640.0,55035.0,28419.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,84
1641.0,65144.0,88358.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,91
1642.0,68182.0,15337.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,98
1643.0,77024.0,37874.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,105
1644.0,73450.0,27717.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,112
1645.0,91111.0,20172.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,119
1646.0,59778.0,72639.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,126
1647.0,30010.0,36967.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,133
1648.0,44261.0,73356.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,140
1649.0,17039.0,66311.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,147
1650.0,29120.0,97659.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,154
1651.0,63424.0,315.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,161
1652.0,75439.0,90672.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,168
1653.0,58600.0,99737.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,175
1654.0,34631.0,13835.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,182
1655.0,96202.0,77374.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,189
1656.0,48288.0,20620.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,196
1657.0,59489.0,68603.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,203
1658.0,72194.0,32996.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,210
1659.0,12520.0,20057.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,217
1660.0,66709.0,62374.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,224
1661.0,75231.0,62775.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,231
1662.0,5548.0,78862.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,238
1663.0,69271.0,87952.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,245
1664.0,38458.0,8043.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.25,252
1665.0,80942.0,57499.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,7
1666.0,84785.0,47096.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,14
1667.0,69006.0,65727.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,21
1668.0,60715.0,19481.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,28
1669.0,97905.0,9458.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,35
1670.0,24550.0,258.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,42
1671.0,85447.0,91645.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,49
1672.0,21946.0,26514.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,56
1673.0,51622.0,96132.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,63
1674.0,58902.0,75284.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,70
1675.0,12685.0,63482.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,77
1676.0,94063.0,91199.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,84
1677.0,42933.0,51155.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,91
1678.0,66800.0,99742.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,98
1679.0,81499.0,13799.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,105
1680.0,946.0,39320.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,112
1681.0,72503.0,7275.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,119
1682.0,11984.0,40708.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,126
1683.0,84068.0,56956.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,133
1684.0,20273.0,58371.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,140
1685.0,24356.0,56877.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,147
1686.0,24871.0,18744.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,154
1687.0,48854.0,67253.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,161
1688.0,739.0,70814.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,168
1689.0,64358.0,57451.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,175
1690.0,47433.0,96380.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,182
1691.0,5492.0,75943.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,189
1692.0,26369.0,34200.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,196
1693.0,58058.0,1554.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,203
1694.0,92152.0,64517.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,210
1695.0,6943.0,81231.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,217
1696.0,25491.0,22104.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,224
1697.0,94888.0,46843.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,231
1698.0,38718.0,4687.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,238
1699.0,24301.0,16442.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,245
1700.0,22646.0,4377.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,252
1701.0,70373.0,44137.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.5,259
1702.0,44836.0,71370.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,7
1703.0,32341.0,88685.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,14
1704.0,62582.0,62496.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,21
1705.0,30493.0,88492.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,28
1706.0,31904.0,42905.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,35
1707.0,91069.0,39582.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,42
1708.0,66397.0,22980.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,49
1709.0,98994.0,87964.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,56
1710.0,66131.0,58909.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,63
1711.0,68068.0,252.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,70
1712.0,10172.0,79687.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,77
1713.0,75086.0,92839.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,84
1714.0,9158.0,84857.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,91
1715.0,97364.0,39720.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,98
1716.0,1346.0,37118.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,105
1717.0,91592.0,88680.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,112
1718.0,98764.0,32019.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,119
1719.0,15713.0,1701.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,126
1720.0,54851.0,34587.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,133
1721.0,68606.0,24564.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,140
1722.0,74111.0,82551.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,147
1723.0,4513.0,61327.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,154
1724.0,21252.0,26735.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,161
1725.0,63118.0,5171.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,168
1726.0,53028.0,79350.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,175
1727.0,92075.0,90308.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,182
1728.0,6276.0,58475.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,189
1729.0,29347.0,79216.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,196
1730.0,31932.0,60098.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,203
1731.0,34379.0,78720.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,210
1732.0,24242.0,58424.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,217
1733.0,91437.0,25764.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,224
1734.0,5672.0,71353.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,231
1735.0,27101.0,34766.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,238
1736.0,65546.0,87236.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,245
1737.0,4609.0,12866.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,252
1738.0,72176.0,7645.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,259
1739.0,7812.0,96114.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,9.75,266
1740.0,76278.0,98053.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,7
1741.0,80418.0,96017.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,14
1742.0,76690.0,2609.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,21
1743.0,73437.0,32758.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,28
1744.0,91164.0,20386.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,35
1745.0,2537.0,45994.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,42
1746.0,36216.0,5272.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,49
1747.0,4475.0,75223.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,56
1748.0,52728.0,98645.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,63
1749.0,6001.0,56413.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,70
1750.0,62252.0,26527.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,77
1751.0,50864.0,20079.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,84
1752.0,38132.0,9274.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,91
1753.0,27162.0,17127.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,98
1754.0,47936.0,79236.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,105
1755.0,64427.0,97440.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,112
1756.0,21799.0,46271.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,119
1757.0,87423.0,16584.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,126
1758.0,29367.0,12017.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,133
1759.0,87866.0,88120.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,140
1760.0,76602.0,45934.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,147
1761.0,54708.0,78261.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,154
1762.0,52266.0,49741.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,161
1763.0,63813.0,30093.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,168
1764.0,17785.0,21584.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,175
1765.0,84064.0,24049.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,182
1766.0,67676.0,62118.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,189
1767.0,49633.0,81864.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,196
1768.0,78126.0,46438.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,203
1769.0,48914.0,36614.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,210
1770.0,69130.0,49638.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,217
1771.0,9340.0,78285.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,224
1772.0,90312.0,42002.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,231
1773.0,66812.0,23088.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,238
1774.0,58923.0,46915.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,245
1775.0,50081.0,28962.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,252
1776.0,41373.0,62890.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,259
1777.0,55452.0,97821.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,266
1778.0,48556.0,2351.0,0.15,0.015,0.0027397260273972603,-1.0,-2.5,10.0,20,8,0.2,10.0,273
